Indicador,Nível Territorial,Abertura Territorial,Variável de abertura 1,Categoria de abertura 1,Variável de abertura 2,Categoria de abertura 2,Valor,mes_entrevista,Maio,Junho,Julho,Situação Maio para Junho,Situação Junho para Julho,Agosto,Situação Julho para Agosto,Setembro,Situação Agosto para Setembro,Outubro,Situação Setembro para Outubro,Novembro
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,30.781190580361194,25.25220134155069,36.827904418345256,-,-,35.31256251626035,-,31.44552082642701,-,32.388260096950546,-,41.15951031360804
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,18.546718327652556,14.392615471778994,28.061745492575717,-,-,30.4233366694389,-,22.890888170229232,-,22.247182054588247,-,35.107426438041585
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,15.66091937748865,11.395112194207751,25.234238527029657,-,-,23.401363314193368,-,18.71273611730992,-,21.595472889654957,-,28.965147289950306
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,30.43799765285334,29.13600806684345,39.35541472404997,-,-,38.94985094895782,-,37.46390887559204,-,41.38148474249845,-,44.78541873927011
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimento público de saúde ,,11,75.73892135660074,78.00456116878921,78.51888394912427,-,-,76.87876199125809,-,82.3102561768771,-,79.6723445381254,-,71.94261043775992
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,49.80774813049465,44.85960983577187,45.746410160522274,-,-,45.90281081836872,-,40.157711752197564,-,30.608104402422768,-,42.56492215861167
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,22.850878943603345,23.326246867472438,27.50616450078953,-,-,26.13916717579957,-,26.07014843849609,-,24.660380221638654,-,16.86410754079055
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital do SUS ,,11,16.01594921559742,27.840685522006144,19.539811999372088,-,-,19.335734893065766,-,21.43896464890452,-,28.151294317600478,-,17.80431501006446
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,34.83642260862902,45.66062396957243,42.55512633777298,-,-,41.01214332684156,-,47.11632254256346,-,51.64279404094363,-,34.36521199637263
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,22.030188811849772,24.453882005549804,24.655168533886513,-,-,22.15346086555279,-,18.23131477924077,-,19.314087617064192,-,28.995208560260068
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,12.953968449720723,14.367712969335175,16.01089703688093,-,-,13.96085784011721,-,12.366216602921043,-,13.947128405877029,-,17.240381371672857
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,10.621268301932968,11.775024010014805,13.595758705941675,-,-,10.051414289759748,-,9.288629349609932,-,12.443318612808769,-,14.651728149121682
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Preta ou parda,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,26.637217517530388,38.29544957598901,31.622139039804313,-,-,29.056485975311144,-,29.46844358610038,-,40.59461293040924,-,32.456043159186144
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimento público de saúde ,,11,71.74816582463241,76.47269107117751,71.9036444108816,-,-,73.30186375708166,-,77.95294882685944,-,76.44101214023159,-,66.57959578219311
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,45.70279697131848,45.192321792363046,41.99301824545593,-,-,42.75839186724914,-,40.49507280015743,-,31.968878183158225,-,38.19741485397634
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,22.39207308823397,21.839906777253898,23.80512935443332,-,-,24.875727070256904,-,24.8767953601455,-,24.301270023488232,-,17.659497183106712
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Hospital do SUS ,,11,15.97108055404308,24.52923833968112,18.347699725459957,-,-,18.98769747926421,-,20.616771484607867,-,25.338345723809212,-,16.870504341565635
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,34.14827092592128,41.58149092169852,39.03317717060332,-,-,39.320313802102305,-,44.24484621703264,-,47.655992433061094,-,33.13935201921916
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,25.023144279404402,24.902255875812838,28.784091619809026,-,-,27.16592452309764,-,22.982446861694164,-,23.786232499913496,-,33.84928444555435
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,15.08401063396159,14.638965537560253,20.222196499179173,-,-,20.09663277175421,-,15.754709230519191,-,16.76995028747737,-,24.493765537222366
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,12.615629559745253,11.929882990788046,17.69705567745286,-,-,15.154307481085722,-,12.358128633337548,-,15.584306737466072,-,20.481609259470908
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,28.442988326051772,35.19639678336491,34.47606811438897,-,-,32.702877158714614,-,31.897017308711266,-,40.62444210164518,-,37.352113601036535
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimento público de saúde ,,11,71.4778283913385,75.90386920478133,71.99347818241306,-,-,75.30655617292238,-,78.10684648314592,-,76.12704204022438,-,65.25856413322572
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,45.81243834126259,44.79886508561371,41.66404284665865,-,-,44.55666472202815,-,40.36579002073257,-,31.1688401876775,-,37.470576434124766
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,22.142351898757695,21.60869918011848,24.288576343932775,-,-,26.41710708389549,-,26.65801441280776,-,25.378067996881402,-,18.25195782513144
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital do SUS ,,11,15.159945595572555,24.190469282576228,18.43101213707018,-,-,18.660071950942324,-,18.981069122408655,-,24.824521856165667,-,15.195337877899924
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,32.99155329483843,41.16783145439784,39.82556262402216,-,-,40.404090087229285,-,44.47175789822704,-,48.37835343324462,-,32.22415665926472
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,23.522217487095443,25.28762645578074,28.624295654907357,-,-,25.085371882776332,-,22.152471818178288,-,24.819290691907202,-,34.58266642977221
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,14.169501805834694,15.255611873008244,20.719593204846625,-,-,18.587910962835743,-,15.076937141804036,-,16.97357980677259,-,24.76608163915879
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,11.961909327410906,12.242321722777648,18.055941536223227,-,-,14.075653869168228,-,11.492948212494937,-,15.854153136285825,-,21.06058625325974
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,27.12185492298346,35.028272916830836,34.6980935693468,-,-,31.188412039061728,-,29.338621167517488,-,40.328539810597206,-,36.25592413115967
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimento público de saúde ,,11,73.38980326604242,81.5382626511036,71.26359675008858,-,-,60.10685087857963,-,77.06920172292065,-,78.24417934284685,-,75.74071028640995
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,45.03699432669517,48.69620100197947,44.33690218652945,-,-,30.922045657539673,-,41.237470603105024,-,36.56359046392584,-,43.23790725665964
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,23.908517368860096,23.898896950280136,20.360666214664107,-,-,14.730265866375811,-,14.648262858386184,-,18.117092646659405,-,13.550890258304408
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital do SUS ,,11,20.89673772862354,27.546103564467867,17.754115450224727,-,-,21.144149527156245,-,30.009684023889744,-,28.289296613828707,-,28.487479452844333
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,41.172495981207206,45.26528327412944,33.38758924457988,-,-,32.18682941982694,-,42.94182090823822,-,43.50738826995938,-,39.48606558420016
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,34.13759649953427,21.47038665110645,29.922605920120525,-,-,40.86025422001914,-,27.748523608719,-,17.853257830817917,-,28.763413612708412
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,20.63741074751877,9.147499164262642,16.67834442081992,-,-,30.027135596751027,-,19.64677058470614,-,15.600482014323177,-,22.605302839805777
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,16.58537802014658,9.147499164262642,15.140065689369878,-,-,22.254074102752227,-,17.326369929234147,-,14.034547139069677,-,16.466508985716807
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,36.465636292885485,36.69360272873052,32.8941811395946,-,-,42.67118281995051,-,46.58843779596892,-,42.32384375289837,-,44.95398843856115
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Estabelecimento público de saúde ,,11,4.2138445978831855,2.938865307035872,3.259073508769317,-,-,3.2000749622558415,-,3.112153339326116,-,4.122462519086625,-,5.2944089666618135
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,6.657052714194689,5.895684832669985,6.623796475161969,-,-,6.304572263041069,-,7.212836504046023,-,10.443510366368667,-,8.657462962239672
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,11.328911853837399,10.628719367032701,9.532128987575035,-,-,9.95071831776566,-,10.640075990332381,-,12.412545220871815,-,13.240350823399934
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Hospital do SUS ,,11,13.832755477478,9.488678495826791,10.716168491381413,-,-,12.3294784030519,-,11.85103093621877,-,13.35724879016168,-,13.02415721237154
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,8.50065624929518,6.749386808781235,6.409549670423292,-,-,7.372432342179382,-,6.6049267066830355,-,7.970891496101695,-,9.065296156379159
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,11.754425338543275,9.274498484635368,8.667461913270289,-,-,8.975858989086559,-,10.212277471509582,-,13.974983595232823,-,10.405545425524428
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,13.621216284723337,12.986493428437896,12.185213247633529,-,-,11.52105542350086,-,13.569816736681803,-,16.5905639188918,-,13.474549906008665
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,15.37065423639353,14.623423805960304,13.829242975788238,-,-,13.31232480746255,-,15.848013609162395,-,17.683881186985037,-,15.78170552372821
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,9.562751908300275,7.2195053468020145,7.726865990947326,-,-,7.85630390786012,-,8.841924851766006,-,9.461704529420663,-,8.92243649215159
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Estabelecimento público de saúde ,,11,5.0166386163081755,3.748535404923501,4.652243067432721,-,-,4.867426360449,-,3.9769702278251917,-,6.140381225244511,-,8.344125422416623
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,10.145375542525361,8.668009543708804,8.779562914647352,-,-,8.362036740873574,-,9.40814741422513,-,14.70715901786249,-,12.552769367612001
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,16.06949441273722,13.990656309982183,12.205769758513998,-,-,12.726357664660295,-,13.796994358398882,-,18.42090204813527,-,17.481541682451848
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Hospital do SUS ,,11,18.890293256061284,14.635150551333224,17.214197789786848,-,-,16.083628991215406,-,16.897270111593524,-,16.954956169676297,-,18.85633249123583
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,11.045083483273284,8.909480965774403,8.826463058198096,-,-,9.514101737564449,-,9.062975132682123,-,10.75226879323291,-,12.734780611981092
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,17.279126723668753,13.014623512963,10.30094112711267,-,-,11.297588723560615,-,13.530091640942674,-,14.946189292645359,-,13.480657954086347
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,22.1018477996623,17.21132357577839,13.716254898436569,-,-,14.236568724063423,-,17.517236091444747,-,19.817706109229587,-,17.09088544866128
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,27.94116720497768,19.902646912772862,15.304271009411066,-,-,16.031445621988542,-,20.829282024523554,-,22.25588113986862,-,21.00668132100553
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,14.630989942826025,10.741563512057029,10.144666629692471,-,-,10.250960941265815,-,12.609994420714136,-,13.218874336223548,-,12.729205658647235
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Estabelecimento público de saúde ,,11,5.268896137726024,3.6300219084913086,3.506969863146508,-,-,3.3906918965497677,-,3.7083877170913966,-,4.270200794838584,-,5.245301922900931
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,7.952676943093587,6.523750267112409,7.082867575242001,-,-,7.304374563001134,-,8.625726503698521,-,12.0972220514023,-,9.817290851252821
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,14.179990867466099,11.916544957700523,11.222363386288537,-,-,11.445258437097142,-,12.962532710229727,-,14.215258932580333,-,16.818961416230803
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Hospital do SUS ,,11,17.734982956841677,10.946905325484044,11.494256491300906,-,-,13.997119725288018,-,12.506578255862813,-,16.254927404056996,-,15.897851617668579
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,10.853406851716702,7.589461667397902,7.10749293515294,-,-,8.533604294084714,-,7.633260959521572,-,9.21720331822549,-,10.906632007594272
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,12.45245240859813,11.097300603757674,10.281868348747288,-,-,10.733836664845581,-,12.353278176077646,-,17.78178639518247,-,12.537618173689067
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,15.634672135873851,16.26343295215943,14.294303765354893,-,-,13.377489241266971,-,16.03349993742292,-,20.507190961239083,-,16.799197571584052
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,16.584440830110804,18.377404144742364,16.18160076236915,-,-,15.957698479004268,-,16.72819829246715,-,20.84647034395485,-,18.78291846272227
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,11.379140906872461,8.478975426580343,8.84349375806906,-,-,9.451906237321026,-,9.421341453231692,-,10.634914317202352,-,10.538567765731344
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Estabelecimento público de saúde ,,11,4.2138445978831855,2.938865307035872,3.259073508769317,-,-,3.2000749622558415,-,3.112153339326116,-,4.122462519086625,-,5.2944089666618135
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,6.657052714194689,5.895684832669985,6.623796475161969,-,-,6.304572263041069,-,7.212836504046023,-,10.443510366368667,-,8.657462962239672
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro do SUS/UPA ,,11,11.328911853837399,10.628719367032701,9.532128987575035,-,-,9.95071831776566,-,10.640075990332381,-,12.412545220871815,-,13.240350823399934
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Hospital do SUS ,,11,13.832755477478,9.488678495826791,10.716168491381413,-,-,12.3294784030519,-,11.85103093621877,-,13.35724879016168,-,13.02415721237154
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro ou hospital do SUS ,,11,8.50065624929518,6.749386808781235,6.409549670423292,-,-,7.372432342179382,-,6.6049267066830355,-,7.970891496101695,-,9.065296156379159
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,,11,11.754425338543275,9.274498484635368,8.667461913270289,-,-,8.975858989086559,-,10.212277471509582,-,13.974983595232823,-,10.405545425524428
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,,11,13.621216284723337,12.986493428437896,12.185213247633529,-,-,11.52105542350086,-,13.569816736681803,-,16.5905639188918,-,13.474549906008665
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Hospital privado ou ligado às forças armadas ,,11,15.37065423639353,14.623423805960304,13.829242975788238,-,-,13.31232480746255,-,15.848013609162395,-,17.683881186985037,-,15.78170552372821
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",,11,9.562751908300275,7.2195053468020145,7.726865990947326,-,-,7.85630390786012,-,8.841924851766006,-,9.461704529420663,-,8.92243649215159
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,Estabelecimento público de saúde ,,11,10.018488725480479,4.705063467742289,6.728396574829959,-,-,5.921415451547595,-,5.543230179155816,-,6.468396412196507,-,9.25843900867452
CV - Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Branca,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,,11,14.063405717048646,9.182559786242544,10.268258373673476,-,-,10.894602793592112,-,10.879761786652931,-,13.807100363636351,-,14.038199109243829
